SURGE_ID,LAT,LON,Station_ID
137,30.2594,-85.9697,US1FLBY0010
137,30.2594,-85.9697,US1FLBY0011
137,30.2594,-85.9697,US1FLWT0003
137,30.2594,-85.9697,US1FLWT0004
137,30.2594,-85.9697,US1FLWT0014
137,30.2594,-85.9697,USW00073805
138,30.3793,-86.8625,US1FLOK0004
138,30.3793,-86.8625,US1FLOK0007
138,30.3793,-86.8625,US1FLOK0012
138,30.3793,-86.8625,US1FLOK0014
138,30.3793,-86.8625,US1FLOK0021
138,30.3793,-86.8625,US1FLOK0026
138,30.3793,-86.8625,US1FLOK0029
138,30.3793,-86.8625,US1FLSR0005
138,30.3793,-86.8625,US1FLSR0008
138,30.3793,-86.8625,US1FLSR0009
138,30.3793,-86.8625,US1FLSR0010
138,30.3793,-86.8625,US1FLSR0012
138,30.3793,-86.8625,US1FLSR0013
138,30.3793,-86.8625,US1FLSR0016
138,30.3793,-86.8625,USC00085648
138,30.3793,-86.8625,USW00003852
138,30.3793,-86.8625,USW00003876
138,30.3793,-86.8625,USW00053848
139,28.7547,-82.6444,US1FLCT0008
139,28.7547,-82.6444,US1FLCT0013
139,28.7547,-82.6444,US1FLHN0008
139,28.7547,-82.6444,US1FLHN0015
139,28.7547,-82.6444,US1FLHN0024
139,28.7547,-82.6444,USC00080535
139,28.7547,-82.6444,USC00080540
140,24.5617,-81.6811,US1FLMN0001
140,24.5617,-81.6811,US1FLMN0006
140,24.5617,-81.6811,US1FLMN0013
140,24.5617,-81.6811,US1FLMN0016
140,24.5617,-81.6811,US1FLMN0022
140,24.5617,-81.6811,US1FLMN0024
140,24.5617,-81.6811,USC00084571
140,24.5617,-81.6811,USW00012836
140,24.5617,-81.6811,USW00012850
140,24.5617,-81.6811,USW00012858
141,29.3226,-83.1437,USC00081432
141,29.3226,-83.1437,USR0000FLSU
142,33.9892,-77.91,US1NCBR0007
142,33.9892,-77.91,US1NCBR0012
142,33.9892,-77.91,US1NCBR0013
142,33.9892,-77.91,US1NCBR0014
142,33.9892,-77.91,US1NCBR0026
142,33.9892,-77.91,US1NCBR0031
142,33.9892,-77.91,US1NCBR0035
142,33.9892,-77.91,US1NCBR0051
142,33.9892,-77.91,US1NCBR0053
142,33.9892,-77.91,US1NCBR0056
142,33.9892,-77.91,US1NCBR0061
142,33.9892,-77.91,US1NCNH0005
142,33.9892,-77.91,US1NCNH0007
142,33.9892,-77.91,US1NCNH0016
142,33.9892,-77.91,US1NCNH0018
142,33.9892,-77.91,US1NCNH0025
142,33.9892,-77.91,US1NCNH0035
142,33.9892,-77.91,US1NCNH0042
142,33.9892,-77.91,US1NCNH0045
142,33.9892,-77.91,US1NCNH0046
142,33.9892,-77.91,US1NCNH0055
142,33.9892,-77.91,USC00316304
142,33.9892,-77.91,USC00318113
142,33.9892,-77.91,USC00319461
142,33.9892,-77.91,USR0000NSUN
143,41.2366,-69.9869,US1MANT0001
143,41.2366,-69.9869,USW00014756
144,34.365,-77.6302,US1NCNH0010
144,34.365,-77.6302,US1NCNH0013
144,34.365,-77.6302,US1NCNH0030
144,34.365,-77.6302,US1NCNH0031
144,34.365,-77.6302,US1NCNH0050
144,34.365,-77.6302,US1NCNH0051
144,34.365,-77.6302,US1NCON0047
144,34.365,-77.6302,US1NCPD0002
144,34.365,-77.6302,US1NCPD0011
144,34.365,-77.6302,US1NCPD0017
144,34.365,-77.6302,US1NCPD0019
144,34.365,-77.6302,US1NCPD0020
144,34.365,-77.6302,US1NCPD0026
144,34.365,-77.6302,USC00318380
144,34.365,-77.6302,USR0000NBAC
145,34.6052,-76.5366,US1NCCR0004
145,34.6052,-76.5366,US1NCCR0008
145,34.6052,-76.5366,US1NCCR0009
145,34.6052,-76.5366,US1NCCR0012
145,34.6052,-76.5366,US1NCCR0015
145,34.6052,-76.5366,US1NCCR0020
145,34.6052,-76.5366,US1NCCR0022
145,34.6052,-76.5366,US1NCCR0029
145,34.6052,-76.5366,US1NCCR0031
145,34.6052,-76.5366,US1NCCR0043
145,34.6052,-76.5366,US1NCCR0061
145,34.6052,-76.5366,US1NCCR0064
145,34.6052,-76.5366,US1NCCR0065
145,34.6052,-76.5366,US1NCCR0070
145,34.6052,-76.5366,US1NCCR0094
145,34.6052,-76.5366,USC00310356
145,34.6052,-76.5366,USC00310626
145,34.6052,-76.5366,USC00315830
145,34.6052,-76.5366,USW00093765
146,29.2366,-89.9873,USC00163807
147,36.9467,-76.33,US1VACSC004
147,36.9467,-76.33,US1VAHMC001
147,36.9467,-76.33,US1VAHMC004
147,36.9467,-76.33,US1VAHMC005
147,36.9467,-76.33,US1VAHMC007
147,36.9467,-76.33,US1VAHMC010
147,36.9467,-76.33,US1VAIW0001
147,36.9467,-76.33,US1VAIW0006
147,36.9467,-76.33,US1VAIW0010
147,36.9467,-76.33,US1VAIW0013
147,36.9467,-76.33,US1VANNC004
147,36.9467,-76.33,US1VANNC006
147,36.9467,-76.33,US1VANNC007
147,36.9467,-76.33,US1VANRC001
147,36.9467,-76.33,US1VANRC003
147,36.9467,-76.33,US1VANRC005
147,36.9467,-76.33,US1VANRC009
147,36.9467,-76.33,US1VAPQC001
147,36.9467,-76.33,US1VAPRC002
147,36.9467,-76.33,US1VAPRC003
147,36.9467,-76.33,US1VASFC005
147,36.9467,-76.33,US1VASFC007
147,36.9467,-76.33,US1VAVBC001
147,36.9467,-76.33,US1VAVBC002
147,36.9467,-76.33,US1VAVBC010
147,36.9467,-76.33,US1VAVBC014
147,36.9467,-76.33,US1VAYR0001
147,36.9467,-76.33,USC00442368
147,36.9467,-76.33,USC00442504
147,36.9467,-76.33,USC00443713
147,36.9467,-76.33,USC00446054
147,36.9467,-76.33,USC00446144
147,36.9467,-76.33,USC00446147
147,36.9467,-76.33,USW00013702
147,36.9467,-76.33,USW00013737
147,36.9467,-76.33,USW00013750
147,36.9467,-76.33,USW00093731
148,29.8053,-84.7333,US1FLFR0001
148,29.8053,-84.7333,USC00081356
149,30.3911,-88.9737,US1MSHR0002
149,30.3911,-88.9737,US1MSHR0003
149,30.3911,-88.9737,US1MSHR0005
149,30.3911,-88.9737,US1MSHR0007
149,30.3911,-88.9737,US1MSHR0008
149,30.3911,-88.9737,US1MSHR0010
149,30.3911,-88.9737,US1MSHR0013
149,30.3911,-88.9737,US1MSHR0020
149,30.3911,-88.9737,US1MSHR0021
149,30.3911,-88.9737,US1MSHR0025
149,30.3911,-88.9737,US1MSHR0027
149,30.3911,-88.9737,US1MSHR0034
149,30.3911,-88.9737,US1MSJC0001
149,30.3911,-88.9737,US1MSJC0002
149,30.3911,-88.9737,US1MSJC0007
149,30.3911,-88.9737,US1MSJC0008
149,30.3911,-88.9737,US1MSJC0012
149,30.3911,-88.9737,US1MSJC0015
149,30.3911,-88.9737,USC00220792
149,30.3911,-88.9737,USC00220801
149,30.3911,-88.9737,USC00220805
149,30.3911,-88.9737,USC00223667
149,30.3911,-88.9737,USC00223671
149,30.3911,-88.9737,USC00225165
149,30.3911,-88.9737,USC00226484
149,30.3911,-88.9737,USW00013820
149,30.3911,-88.9737,USW00013832
149,30.3911,-88.9737,USW00093874
150,28.6803,-95.9801,USC00411885
150,28.6803,-95.9801,USC00415659
151,24.5594,-81.6847,US1FLMN0001
151,24.5594,-81.6847,US1FLMN0006
151,24.5594,-81.6847,US1FLMN0013
151,24.5594,-81.6847,US1FLMN0016
151,24.5594,-81.6847,US1FLMN0022
151,24.5594,-81.6847,US1FLMN0024
151,24.5594,-81.6847,USC00084571
151,24.5594,-81.6847,USW00012836
151,24.5594,-81.6847,USW00012850
151,24.5594,-81.6847,USW00012858
152,29.285,-94.7883,US1TXGV0006
152,29.285,-94.7883,US1TXGV0017
152,29.285,-94.7883,US1TXGV0018
152,29.285,-94.7883,US1TXGV0027
152,29.285,-94.7883,US1TXGV0036
152,29.285,-94.7883,US1TXGV0037
152,29.285,-94.7883,US1TXGV0045
152,29.285,-94.7883,US1TXGV0049
152,29.285,-94.7883,US1TXGV0051
152,29.285,-94.7883,US1TXGV0054
152,29.285,-94.7883,USC00414194
152,29.285,-94.7883,USC00414531
152,29.285,-94.7883,USC00416435
152,29.285,-94.7883,USC00418947
152,29.285,-94.7883,USW00012923
152,29.285,-94.7883,USW00012944
153,24.5572,-81.7092,US1FLMN0001
153,24.5572,-81.7092,US1FLMN0006
153,24.5572,-81.7092,US1FLMN0013
153,24.5572,-81.7092,US1FLMN0016
153,24.5572,-81.7092,US1FLMN0022
153,24.5572,-81.7092,US1FLMN0024
153,24.5572,-81.7092,USC00084571
153,24.5572,-81.7092,USW00012836
153,24.5572,-81.7092,USW00012850
153,24.5572,-81.7092,USW00012858
155,24.7,-81.505,US1FLMN0001
155,24.7,-81.505,US1FLMN0006
155,24.7,-81.505,US1FLMN0013
155,24.7,-81.505,US1FLMN0018
155,24.7,-81.505,USC00080414
155,24.7,-81.505,USC00080747
155,24.7,-81.505,USW00012850
156,33.9739,-77.9147,US1NCBR0007
156,33.9739,-77.9147,US1NCBR0012
156,33.9739,-77.9147,US1NCBR0013
156,33.9739,-77.9147,US1NCBR0014
156,33.9739,-77.9147,US1NCBR0026
156,33.9739,-77.9147,US1NCBR0030
156,33.9739,-77.9147,US1NCBR0031
156,33.9739,-77.9147,US1NCBR0035
156,33.9739,-77.9147,US1NCBR0051
156,33.9739,-77.9147,US1NCBR0053
156,33.9739,-77.9147,US1NCBR0056
156,33.9739,-77.9147,US1NCBR0061
156,33.9739,-77.9147,US1NCNH0005
156,33.9739,-77.9147,US1NCNH0007
156,33.9739,-77.9147,US1NCNH0016
156,33.9739,-77.9147,US1NCNH0018
156,33.9739,-77.9147,US1NCNH0025
156,33.9739,-77.9147,US1NCNH0035
156,33.9739,-77.9147,US1NCNH0042
156,33.9739,-77.9147,US1NCNH0045
156,33.9739,-77.9147,US1NCNH0046
156,33.9739,-77.9147,US1NCNH0055
156,33.9739,-77.9147,USC00316304
156,33.9739,-77.9147,USC00318113
156,33.9739,-77.9147,USC00319461
156,33.9739,-77.9147,USR0000NSUN
157,24.7117,-81.105,US1FLMN0009
157,24.7117,-81.105,US1FLMN0023
157,24.7117,-81.105,USC00080414
157,24.7117,-81.105,USC00081795
157,24.7117,-81.105,USC00082046
157,24.7117,-81.105,USC00082441
157,24.7117,-81.105,USC00085345
157,24.7117,-81.105,USC00085351
157,24.7117,-81.105,USW00012896
158,26.5628,-97.2764,USC00417184
159,26.8778,-82.0632,US1FLCH0001
159,26.8778,-82.0632,US1FLCH0002
159,26.8778,-82.0632,US1FLCH0003
159,26.8778,-82.0632,US1FLCH0005
159,26.8778,-82.0632,US1FLCH0006
159,26.8778,-82.0632,US1FLCH0008
159,26.8778,-82.0632,US1FLCH0010
159,26.8778,-82.0632,US1FLCH0011
159,26.8778,-82.0632,US1FLCH0013
159,26.8778,-82.0632,US1FLCH0015
159,26.8778,-82.0632,US1FLCH0017
159,26.8778,-82.0632,US1FLCH0018
159,26.8778,-82.0632,US1FLCH0019
159,26.8778,-82.0632,US1FLCH0020
159,26.8778,-82.0632,US1FLCH0023
159,26.8778,-82.0632,US1FLLE0023
159,26.8778,-82.0632,US1FLSS0025
159,26.8778,-82.0632,US1FLSS0028
159,26.8778,-82.0632,US1FLSS0034
159,26.8778,-82.0632,USC00087395
159,26.8778,-82.0632,USC00087397
159,26.8778,-82.0632,USW00012812
160,30.6717,-81.465,US1FLDV0037
160,30.6717,-81.465,US1FLDV0056
160,30.6717,-81.465,US1FLNS0006
160,30.6717,-81.465,US1FLNS0010
160,30.6717,-81.465,US1FLNS0011
160,30.6717,-81.465,US1GACM0002
160,30.6717,-81.465,US1GACM0004
160,30.6717,-81.465,US1GACM0006
160,30.6717,-81.465,US1GACM0009
160,30.6717,-81.465,USC00082944
160,30.6717,-81.465,USC00097740
160,30.6717,-81.465,USW00053846
160,30.6717,-81.465,USW00063856
161,33.9163,-78.1608,US1NCBR0004
161,33.9163,-78.1608,US1NCBR0005
161,33.9163,-78.1608,US1NCBR0007
161,33.9163,-78.1608,US1NCBR0009
161,33.9163,-78.1608,US1NCBR0012
161,33.9163,-78.1608,US1NCBR0013
161,33.9163,-78.1608,US1NCBR0014
161,33.9163,-78.1608,US1NCBR0021
161,33.9163,-78.1608,US1NCBR0022
161,33.9163,-78.1608,US1NCBR0026
161,33.9163,-78.1608,US1NCBR0027
161,33.9163,-78.1608,US1NCBR0030
161,33.9163,-78.1608,US1NCBR0031
161,33.9163,-78.1608,US1NCBR0035
161,33.9163,-78.1608,US1NCBR0036
161,33.9163,-78.1608,US1NCBR0045
161,33.9163,-78.1608,US1NCBR0051
161,33.9163,-78.1608,US1NCBR0053
161,33.9163,-78.1608,US1NCBR0056
161,33.9163,-78.1608,US1NCBR0061
161,33.9163,-78.1608,US1NCBR0064
161,33.9163,-78.1608,US1NCBR0069
161,33.9163,-78.1608,US1NCBR0071
161,33.9163,-78.1608,US1NCNH0045
161,33.9163,-78.1608,USC00316304
161,33.9163,-78.1608,USC00317813
161,33.9163,-78.1608,USC00318113
161,33.9163,-78.1608,USR0000NNAC
161,33.9163,-78.1608,USR0000NSUN
162,35.0308,-76.6927,US1NCCN0001
162,35.0308,-76.6927,US1NCCN0019
162,35.0308,-76.6927,US1NCCN0023
162,35.0308,-76.6927,US1NCCN0026
162,35.0308,-76.6927,US1NCCN0033
162,35.0308,-76.6927,US1NCCN0035
162,35.0308,-76.6927,US1NCCN0059
162,35.0308,-76.6927,US1NCCR0002
162,35.0308,-76.6927,US1NCCR0023
162,35.0308,-76.6927,US1NCCR0088
162,35.0308,-76.6927,US1NCCR0090
162,35.0308,-76.6927,US1NCPM0002
162,35.0308,-76.6927,US1NCPM0003
162,35.0308,-76.6927,US1NCPM0010
162,35.0308,-76.6927,US1NCPM0011
162,35.0308,-76.6927,US1NCPM0012
162,35.0308,-76.6927,US1NCPM0015
162,35.0308,-76.6927,US1NCPM0020
162,35.0308,-76.6927,USC00310576
162,35.0308,-76.6927,USC00314136
162,35.0308,-76.6927,USC00315573
162,35.0308,-76.6927,USC00316452
162,35.0308,-76.6927,USC00317170
162,35.0308,-76.6927,USC00318370
162,35.0308,-76.6927,USW00013754
162,35.0308,-76.6927,USW00093776
163,27.9232,-82.8444,US1FLHB0070
163,27.9232,-82.8444,US1FLPN0001
163,27.9232,-82.8444,US1FLPN0002
163,27.9232,-82.8444,US1FLPN0003
163,27.9232,-82.8444,US1FLPN0004
163,27.9232,-82.8444,US1FLPN0005
163,27.9232,-82.8444,US1FLPN0006
163,27.9232,-82.8444,US1FLPN0007
163,27.9232,-82.8444,US1FLPN0008
163,27.9232,-82.8444,US1FLPN0014
163,27.9232,-82.8444,US1FLPN0016
163,27.9232,-82.8444,US1FLPN0017
163,27.9232,-82.8444,US1FLPN0018
163,27.9232,-82.8444,US1FLPN0020
163,27.9232,-82.8444,US1FLPN0021
163,27.9232,-82.8444,US1FLPN0023
163,27.9232,-82.8444,US1FLPN0024
163,27.9232,-82.8444,US1FLPN0026
163,27.9232,-82.8444,US1FLPN0030
163,27.9232,-82.8444,US1FLPN0033
163,27.9232,-82.8444,US1FLPN0034
163,27.9232,-82.8444,US1FLPN0035
163,27.9232,-82.8444,US1FLPN0036
163,27.9232,-82.8444,US1FLPN0038
163,27.9232,-82.8444,US1FLPN0043
163,27.9232,-82.8444,US1FLPN0047
163,27.9232,-82.8444,US1FLPN0049
163,27.9232,-82.8444,US1FLPN0051
163,27.9232,-82.8444,US1FLPN0053
163,27.9232,-82.8444,US1FLPN0055
163,27.9232,-82.8444,US1FLPN0059
163,27.9232,-82.8444,US1FLPN0060
163,27.9232,-82.8444,USC00081632
163,27.9232,-82.8444,USC00081635
163,27.9232,-82.8444,USC00087137
163,27.9232,-82.8444,USW00012873
164,30.3968,-86.4709,US1FLOK0001
164,30.3968,-86.4709,US1FLOK0002
164,30.3968,-86.4709,US1FLOK0003
164,30.3968,-86.4709,US1FLOK0007
164,30.3968,-86.4709,US1FLOK0008
164,30.3968,-86.4709,US1FLOK0012
164,30.3968,-86.4709,US1FLOK0014
164,30.3968,-86.4709,US1FLOK0015
164,30.3968,-86.4709,US1FLOK0016
164,30.3968,-86.4709,US1FLOK0017
164,30.3968,-86.4709,US1FLOK0019
164,30.3968,-86.4709,US1FLOK0020
164,30.3968,-86.4709,US1FLOK0021
164,30.3968,-86.4709,US1FLOK0026
164,30.3968,-86.4709,US1FLOK0028
164,30.3968,-86.4709,US1FLOK0029
164,30.3968,-86.4709,US1FLOK0032
164,30.3968,-86.4709,US1FLOK0033
164,30.3968,-86.4709,US1FLOK0034
164,30.3968,-86.4709,USC00086240
164,30.3968,-86.4709,USW00003843
164,30.3968,-86.4709,USW00003852
164,30.3968,-86.4709,USW00013858
164,30.3968,-86.4709,USW00053853
165,26.7696,-82.0615,US1FLCH0002
165,26.7696,-82.0615,US1FLCH0003
165,26.7696,-82.0615,US1FLCH0005
165,26.7696,-82.0615,US1FLCH0015
165,26.7696,-82.0615,US1FLCH0017
165,26.7696,-82.0615,US1FLCH0019
165,26.7696,-82.0615,US1FLCH0023
165,26.7696,-82.0615,US1FLLE0003
165,26.7696,-82.0615,US1FLLE0004
165,26.7696,-82.0615,US1FLLE0011
165,26.7696,-82.0615,US1FLLE0012
165,26.7696,-82.0615,US1FLLE0013
165,26.7696,-82.0615,US1FLLE0023
165,26.7696,-82.0615,US1FLLE0024
165,26.7696,-82.0615,US1FLLE0027
165,26.7696,-82.0615,US1FLLE0047
165,26.7696,-82.0615,USC00087395
165,26.7696,-82.0615,USC00087397
165,26.7696,-82.0615,USW00012812
166,29.1813,-94.9717,US1TXGV0006
166,29.1813,-94.9717,US1TXGV0018
166,29.1813,-94.9717,US1TXGV0027
166,29.1813,-94.9717,US1TXGV0045
166,29.1813,-94.9717,US1TXGV0049
166,29.1813,-94.9717,US1TXGV0051
166,29.1813,-94.9717,US1TXGV0054
166,29.1813,-94.9717,USC00410183
166,29.1813,-94.9717,USC00411397
166,29.1813,-94.9717,USC00414194
166,29.1813,-94.9717,USC00414531
166,29.1813,-94.9717,USC00418947
166,29.1813,-94.9717,USW00012923
166,29.1813,-94.9717,USW00012944
167,24.661,-81.3566,US1FLMN0006
167,24.661,-81.3566,US1FLMN0013
167,24.661,-81.3566,US1FLMN0018
167,24.661,-81.3566,USC00080414
167,24.661,-81.3566,USC00080747
168,30.3339,-86.185,US1FLWT0001
168,30.3339,-86.185,US1FLWT0002
168,30.3339,-86.185,US1FLWT0003
168,30.3339,-86.185,US1FLWT0004
168,30.3339,-86.185,US1FLWT0014
169,25.7971,-80.125,US1FLMD0002
169,25.7971,-80.125,US1FLMD0023
169,25.7971,-80.125,US1FLMD0026
169,25.7971,-80.125,US1FLMD0029
169,25.7971,-80.125,US1FLMD0030
169,25.7971,-80.125,US1FLMD0033
169,25.7971,-80.125,US1FLMD0036
169,25.7971,-80.125,US1FLMD0039
169,25.7971,-80.125,US1FLMD0040
169,25.7971,-80.125,US1FLMD0042
169,25.7971,-80.125,US1FLMD0044
169,25.7971,-80.125,US1FLMD0055
169,25.7971,-80.125,US1FLMD0058
169,25.7971,-80.125,USC00081306
169,25.7971,-80.125,USC00081716
169,25.7971,-80.125,USC00083909
169,25.7971,-80.125,USC00084518
169,25.7971,-80.125,USC00085653
169,25.7971,-80.125,USC00085660
169,25.7971,-80.125,USC00085678
169,25.7971,-80.125,USC00086315
169,25.7971,-80.125,USW00012839
169,25.7971,-80.125,USW00012852
169,25.7971,-80.125,USW00012859
169,25.7971,-80.125,USW00012882
169,25.7971,-80.125,USW00092811
170,26.7067,-82.1633,US1FLCH0002
170,26.7067,-82.1633,US1FLCH0003
170,26.7067,-82.1633,US1FLCH0005
170,26.7067,-82.1633,US1FLCH0006
170,26.7067,-82.1633,US1FLLE0012
170,26.7067,-82.1633,US1FLLE0013
170,26.7067,-82.1633,US1FLLE0015
170,26.7067,-82.1633,US1FLLE0023
170,26.7067,-82.1633,US1FLLE0024
170,26.7067,-82.1633,US1FLLE0027
170,26.7067,-82.1633,US1FLLE0047
170,26.7067,-82.1633,USC00081310
171,30.1733,-89.7274,US1LAST0006
171,30.1733,-89.7274,US1LAST0010
171,30.1733,-89.7274,USC00167160
171,30.1733,-89.7274,USC00167427
171,30.1733,-89.7274,USC00167519
171,30.1733,-89.7274,USC00168539
171,30.1733,-89.7274,USC00220218
171,30.1733,-89.7274,USC00226780
171,30.1733,-89.7274,USW00053865
172,28.8303,-95.4981,US1TXBRZ020
172,28.8303,-95.4981,US1TXBRZ027
172,28.8303,-95.4981,USC00413340
172,28.8303,-95.4981,USC00417957
172,28.8303,-95.4981,USR0000TSAB
173,30.325,-89.325,US1MSHC0002
173,30.325,-89.325,US1MSHC0005
173,30.325,-89.325,US1MSHC0007
173,30.325,-89.325,US1MSHC0008
173,30.325,-89.325,US1MSHC0009
173,30.325,-89.325,US1MSHC0010
173,30.325,-89.325,US1MSHC0011
173,30.325,-89.325,US1MSHC0013
173,30.325,-89.325,US1MSHC0018
173,30.325,-89.325,US1MSHR0010
173,30.325,-89.325,US1MSHR0015
173,30.325,-89.325,US1MSHR0019
173,30.325,-89.325,US1MSHR0021
173,30.325,-89.325,US1MSHR0025
173,30.325,-89.325,US1MSHR0027
173,30.325,-89.325,USC00220218
173,30.325,-89.325,USC00220519
173,30.325,-89.325,USC00223667
173,30.325,-89.325,USC00223671
173,30.325,-89.325,USC00225165
173,30.325,-89.325,USC00228352
173,30.325,-89.325,USC00228413
173,30.325,-89.325,USC00229426
173,30.325,-89.325,USW00013832
174,29.5742,-91.4206,USC00160395
174,29.5742,-91.4206,USC00167388
174,29.5742,-91.4206,USW00012968
175,30.3614,-89.0928,US1MSHR0002
175,30.3614,-89.0928,US1MSHR0003
175,30.3614,-89.0928,US1MSHR0005
175,30.3614,-89.0928,US1MSHR0007
175,30.3614,-89.0928,US1MSHR0008
175,30.3614,-89.0928,US1MSHR0010
175,30.3614,-89.0928,US1MSHR0013
175,30.3614,-89.0928,US1MSHR0015
175,30.3614,-89.0928,US1MSHR0019
175,30.3614,-89.0928,US1MSHR0020
175,30.3614,-89.0928,US1MSHR0021
175,30.3614,-89.0928,US1MSHR0025
175,30.3614,-89.0928,US1MSHR0027
175,30.3614,-89.0928,US1MSHR0034
175,30.3614,-89.0928,US1MSJC0007
175,30.3614,-89.0928,USC00220519
175,30.3614,-89.0928,USC00220792
175,30.3614,-89.0928,USC00220801
175,30.3614,-89.0928,USC00220805
175,30.3614,-89.0928,USC00223667
175,30.3614,-89.0928,USC00223671
175,30.3614,-89.0928,USC00225165
175,30.3614,-89.0928,USW00013820
175,30.3614,-89.0928,USW00013832
175,30.3614,-89.0928,USW00093874
176,32.7817,-79.925,US1SCBK0008
176,32.7817,-79.925,US1SCBK0021
176,32.7817,-79.925,US1SCBK0032
176,32.7817,-79.925,US1SCBK0037
176,32.7817,-79.925,US1SCBK0040
176,32.7817,-79.925,US1SCBK0041
176,32.7817,-79.925,US1SCCR0001
176,32.7817,-79.925,US1SCCR0002
176,32.7817,-79.925,US1SCCR0004
176,32.7817,-79.925,US1SCCR0006
176,32.7817,-79.925,US1SCCR0013
176,32.7817,-79.925,US1SCCR0014
176,32.7817,-79.925,US1SCCR0015
176,32.7817,-79.925,US1SCCR0016
176,32.7817,-79.925,US1SCCR0019
176,32.7817,-79.925,US1SCCR0021
176,32.7817,-79.925,US1SCCR0022
176,32.7817,-79.925,US1SCCR0023
176,32.7817,-79.925,US1SCCR0024
176,32.7817,-79.925,US1SCCR0026
176,32.7817,-79.925,US1SCCR0030
176,32.7817,-79.925,US1SCCR0031
176,32.7817,-79.925,US1SCCR0034
176,32.7817,-79.925,US1SCCR0037
176,32.7817,-79.925,US1SCCR0042
176,32.7817,-79.925,US1SCCR0044
176,32.7817,-79.925,US1SCCR0045
176,32.7817,-79.925,US1SCCR0046
176,32.7817,-79.925,US1SCCR0048
176,32.7817,-79.925,US1SCCR0049
176,32.7817,-79.925,US1SCCR0051
176,32.7817,-79.925,US1SCCR0052
176,32.7817,-79.925,US1SCCR0053
176,32.7817,-79.925,US1SCCR0054
176,32.7817,-79.925,US1SCCR0055
176,32.7817,-79.925,US1SCCR0056
176,32.7817,-79.925,US1SCCR0057
176,32.7817,-79.925,US1SCCR0058
176,32.7817,-79.925,US1SCCR0060
176,32.7817,-79.925,US1SCCR0064
176,32.7817,-79.925,US1SCCR0067
176,32.7817,-79.925,US1SCCR0069
176,32.7817,-79.925,US1SCCR0074
176,32.7817,-79.925,US1SCCR0076
176,32.7817,-79.925,US1SCCR0077
176,32.7817,-79.925,US1SCCR0078
176,32.7817,-79.925,US1SCCR0079
176,32.7817,-79.925,US1SCCR0082
176,32.7817,-79.925,US1SCCR0083
176,32.7817,-79.925,US1SCCR0087
176,32.7817,-79.925,US1SCCR0088
176,32.7817,-79.925,US1SCCR0089
176,32.7817,-79.925,US1SCCR0094
176,32.7817,-79.925,US1SCCR0096
176,32.7817,-79.925,US1SCCR0097
176,32.7817,-79.925,US1SCCR0099
176,32.7817,-79.925,US1SCDC0003
176,32.7817,-79.925,USC00383505
176,32.7817,-79.925,USC00388405
176,32.7817,-79.925,USW00013758
176,32.7817,-79.925,USW00013782
176,32.7817,-79.925,USW00013880
177,35.5755,-75.4644,US1NCDR0015
177,35.5755,-75.4644,US1NCDR0019
178,30.0038,-89.8576,US1LAOR0006
178,30.0038,-89.8576,US1LASB0001
178,30.0038,-89.8576,USC00161639
178,30.0038,-89.8576,USC00162271
178,30.0038,-89.8576,USC00163829
178,30.0038,-89.8576,USC00165610
178,30.0038,-89.8576,USC00166585
178,30.0038,-89.8576,USC00166659
178,30.0038,-89.8576,USC00166661
178,30.0038,-89.8576,USC00166666
178,30.0038,-89.8576,USC00166668
178,30.0038,-89.8576,USC00166670
178,30.0038,-89.8576,USC00166671
178,30.0038,-89.8576,USC00166672
178,30.0038,-89.8576,USC00166675
178,30.0038,-89.8576,USC00166678
178,30.0038,-89.8576,USC00167427
178,30.0038,-89.8576,USC00167519
178,30.0038,-89.8576,USC00168108
178,30.0038,-89.8576,USC00168941
178,30.0038,-89.8576,USC00169378
178,30.0038,-89.8576,USW00053917
178,30.0038,-89.8576,USW00093906
179,29.2906,-94.7866,US1TXGV0006
179,29.2906,-94.7866,US1TXGV0017
179,29.2906,-94.7866,US1TXGV0018
179,29.2906,-94.7866,US1TXGV0027
179,29.2906,-94.7866,US1TXGV0036
179,29.2906,-94.7866,US1TXGV0037
179,29.2906,-94.7866,US1TXGV0045
179,29.2906,-94.7866,US1TXGV0049
179,29.2906,-94.7866,US1TXGV0051
179,29.2906,-94.7866,US1TXGV0054
179,29.2906,-94.7866,USC00414194
179,29.2906,-94.7866,USC00414531
179,29.2906,-94.7866,USC00416435
179,29.2906,-94.7866,USC00418947
179,29.2906,-94.7866,USW00012923
179,29.2906,-94.7866,USW00012944
180,28.9211,-95.3869,US1TXBRZ020
180,28.9211,-95.3869,US1TXBRZ027
180,28.9211,-95.3869,USC00411034
180,28.9211,-95.3869,USC00413340
180,28.9211,-95.3869,USC00417957
180,28.9211,-95.3869,USR0000TSAB
180,28.9211,-95.3869,USW00012976
181,36.0467,-75.6767,US1NCCC0010
181,36.0467,-75.6767,US1NCDR0001
181,36.0467,-75.6767,US1NCDR0002
181,36.0467,-75.6767,US1NCDR0008
181,36.0467,-75.6767,US1NCDR0010
181,36.0467,-75.6767,US1NCDR0011
181,36.0467,-75.6767,US1NCDR0021
181,36.0467,-75.6767,US1NCDR0022
181,36.0467,-75.6767,US1NCDR0024
181,36.0467,-75.6767,US1NCDR0025
181,36.0467,-75.6767,US1NCDR0027
181,36.0467,-75.6767,US1NCDR0028
181,36.0467,-75.6767,US1NCDR0029
181,36.0467,-75.6767,US1NCDR0033
