SURGE_ID,LATITUDE,LONGITUDE,STATION_ID
0,24.6547,-81.2817,USC00080414
0,24.6547,-81.2817,USC00080747
0,24.6547,-81.2817,US1FLMN0018
0,24.6547,-81.2817,US1FLMN0006
0,24.6547,-81.2817,US1FLMN0009
0,24.6547,-81.2817,USC00085345
0,24.6547,-81.2817,USW00012896
0,24.6547,-81.2817,USC00085351
0,24.6547,-81.2817,US1FLMN0013
0,24.6547,-81.2817,USC00082046
0,24.6547,-81.2817,US1FLMN0023
0,24.6547,-81.2817,US1FLMN0001
0,24.6547,-81.2817,USC00082441
0,24.6547,-81.2817,USW00012850
0,24.6547,-81.2817,USC00081795
0,24.6547,-81.2817,USW00012836
0,24.6547,-81.2817,US1FLMN0016
1,27.5094,-82.7211,US1FLMA0008
1,27.5094,-82.7211,US1FLMA0011
1,27.5094,-82.7211,USC00086040
1,27.5094,-82.7211,US1FLMA0003
1,27.5094,-82.7211,USC00085124
1,27.5094,-82.7211,US1FLMA0002
1,27.5094,-82.7211,US1FLMA0007
1,27.5094,-82.7211,USC00080940
1,27.5094,-82.7211,USW00012871
1,27.5094,-82.7211,US1FLMA0016
1,27.5094,-82.7211,US1FLMA0009
1,27.5094,-82.7211,USC00080945
1,27.5094,-82.7211,US1FLPN0013
1,27.5094,-82.7211,US1FLSS0002
1,27.5094,-82.7211,US1FLPN0009
1,27.5094,-82.7211,USC00088021
1,27.5094,-82.7211,US1FLPN0017
1,27.5094,-82.7211,US1FLSS0047
1,27.5094,-82.7211,US1FLPN0035
1,27.5094,-82.7211,US1FLPN0022
1,27.5094,-82.7211,US1FLPN0006
1,27.5094,-82.7211,US1FLSS0004
1,27.5094,-82.7211,US1FLPN0046
1,27.5094,-82.7211,US1FLMA0015
1,27.5094,-82.7211,US1FLPN0003
1,27.5094,-82.7211,US1FLPN0026
1,27.5094,-82.7211,US1FLSS0033
1,27.5094,-82.7211,USC00087886
1,27.5094,-82.7211,USW00092806
1,27.5094,-82.7211,US1FLMA0006
1,27.5094,-82.7211,US1FLPN0024
1,27.5094,-82.7211,US1FLMA0005
1,27.5094,-82.7211,US1FLSS0018
1,27.5094,-82.7211,US1FLPN0033
1,27.5094,-82.7211,US1FLSS0003
1,27.5094,-82.7211,US1FLMA0010
1,27.5094,-82.7211,US1FLMA0018
1,27.5094,-82.7211,USC00088024
1,27.5094,-82.7211,US1FLPN0004
1,27.5094,-82.7211,US1FLPN0053
1,27.5094,-82.7211,US1FLPN0058
1,27.5094,-82.7211,US1FLPN0060
1,27.5094,-82.7211,US1FLSS0011
1,27.5094,-82.7211,US1FLPN0034
1,27.5094,-82.7211,US1FLPN0023
1,27.5094,-82.7211,US1FLSS0020
1,27.5094,-82.7211,US1FLSS0019
1,27.5094,-82.7211,US1FLHB0041
1,27.5094,-82.7211,US1FLSS0027
1,27.5094,-82.7211,US1FLPN0014
1,27.5094,-82.7211,US1FLPN0055
1,27.5094,-82.7211,US1FLPN0021
1,27.5094,-82.7211,US1FLPN0049
1,27.5094,-82.7211,US1FLSS0010
1,27.5094,-82.7211,USC00087137
1,27.5094,-82.7211,US1FLSS0006
1,27.5094,-82.7211,US1FLPN0008
1,27.5094,-82.7211,US1FLPN0059
1,27.5094,-82.7211,US1FLPN0007
1,27.5094,-82.7211,USC00088782
1,27.5094,-82.7211,US1FLHB0044
1,27.5094,-82.7211,USC00086880
1,27.5094,-82.7211,US1FLHB0050
1,27.5094,-82.7211,US1FLPN0005
1,27.5094,-82.7211,US1FLMA0014
1,27.5094,-82.7211,US1FLHB0032
1,27.5094,-82.7211,USW00012810
1,27.5094,-82.7211,US1FLHB0107
1,27.5094,-82.7211,US1FLPN0001
1,27.5094,-82.7211,US1FLSS0012
1,27.5094,-82.7211,US1FLPN0030
1,27.5094,-82.7211,USW00012873
1,27.5094,-82.7211,US1FLPN0047
1,27.5094,-82.7211,US1FLHB0017
1,27.5094,-82.7211,US1FLHB0096
1,27.5094,-82.7211,US1FLHB0110
1,27.5094,-82.7211,US1FLHB0046
1,27.5094,-82.7211,US1FLHB0010
1,27.5094,-82.7211,US1FLHB0036
1,27.5094,-82.7211,US1FLPN0016
1,27.5094,-82.7211,US1FLHB0098
1,27.5094,-82.7211,USC00086065
2,29.7208,-84.9811,US1FLFR0002
2,29.7208,-84.9811,USC00080211
2,29.7208,-84.9811,USW00012832
2,29.7208,-84.9811,US1FLGF0001
2,29.7208,-84.9811,USR0000FSUM
2,29.7208,-84.9811,US1FLFR0001
2,29.7208,-84.9811,USC00081356
2,29.7208,-84.9811,US1FLGF0003
2,29.7208,-84.9811,US1FLGF0002
2,29.7208,-84.9811,USC00089566
2,29.7208,-84.9811,USC00089660
2,29.7208,-84.9811,USR0000FWIL
3,25.85,-80.1197,USC00085660
3,25.85,-80.1197,USW00092811
3,25.85,-80.1197,US1FLMD0002
3,25.85,-80.1197,US1FLMD0033
3,25.85,-80.1197,US1FLMD0044
3,25.85,-80.1197,US1FLMD0039
3,25.85,-80.1197,US1FLMD0058
3,25.85,-80.1197,USC00085653
3,25.85,-80.1197,US1FLMD0023
3,25.85,-80.1197,USC00086315
3,25.85,-80.1197,USC00083909
3,25.85,-80.1197,USW00012882
3,25.85,-80.1197,USW00012852
3,25.85,-80.1197,US1FLMD0055
3,25.85,-80.1197,USC00084050
3,25.85,-80.1197,USC00081306
3,25.85,-80.1197,USW00092809
3,25.85,-80.1197,USW00012839
3,25.85,-80.1197,US1FLMD0026
3,25.85,-80.1197,US1FLBW0045
3,25.85,-80.1197,US1FLBW0001
3,25.85,-80.1197,US1FLMD0029
3,25.85,-80.1197,USW00012859
3,25.85,-80.1197,US1FLMD0006
3,25.85,-80.1197,US1FLBW0021
3,25.85,-80.1197,US1FLMD0030
3,25.85,-80.1197,US1FLMD0040
3,25.85,-80.1197,US1FLMD0042
3,25.85,-80.1197,USC00084518
3,25.85,-80.1197,USW00012849
3,25.85,-80.1197,USC00082114
3,25.85,-80.1197,US1FLMD0036
3,25.85,-80.1197,US1FLMD0032
3,25.85,-80.1197,USC00081800
3,25.85,-80.1197,US1FLBW0004
3,25.85,-80.1197,US1FLBW0005
3,25.85,-80.1197,USC00081716
3,25.85,-80.1197,US1FLBW0048
3,25.85,-80.1197,USC00088396
3,25.85,-80.1197,USC00085667
3,25.85,-80.1197,USC00085678
3,25.85,-80.1197,US1FLMD0060
3,25.85,-80.1197,US1FLBW0036
3,25.85,-80.1197,USC00083171
3,25.85,-80.1197,US1FLMD0008
3,25.85,-80.1197,USC00083163
3,25.85,-80.1197,US1FLBW0070
3,25.85,-80.1197,US1FLBW0016
3,25.85,-80.1197,US1FLBW0013
3,25.85,-80.1197,US1FLBW0051
3,25.85,-80.1197,US1FLBW0095
3,25.85,-80.1197,US1FLBW0076
3,25.85,-80.1197,US1FLBW0067
3,25.85,-80.1197,US1FLMD0007
3,25.85,-80.1197,USC00083168
3,25.85,-80.1197,US1FLBW0040
3,25.85,-80.1197,USC00087189
3,25.85,-80.1197,US1FLBW0090
3,25.85,-80.1197,US1FLMD0017
3,25.85,-80.1197,USC00087005
3,25.85,-80.1197,US1FLMD0061
3,25.85,-80.1197,USC00088775
3,25.85,-80.1197,USC00086988
3,25.85,-80.1197,US1FLBW0098
3,25.85,-80.1197,US1FLMD0003
3,25.85,-80.1197,US1FLMD0041
3,25.85,-80.1197,USC00087033
3,25.85,-80.1197,US1FLBW0008
3,25.85,-80.1197,US1FLBW0024
3,25.85,-80.1197,US1FLBW0027
3,25.85,-80.1197,US1FLBW0041
3,25.85,-80.1197,US1FLMD0022
3,25.85,-80.1197,USC00089511
3,25.85,-80.1197,USW00012888
3,25.85,-80.1197,USW00012885
3,25.85,-80.1197,US1FLBW0028
3,25.85,-80.1197,US1FLBW0033
3,25.85,-80.1197,USW00012853
3,25.85,-80.1197,US1FLMD0051
3,25.85,-80.1197,US1FLBW0093
3,25.85,-80.1197,US1FLBW0012
3,25.85,-80.1197,US1FLMD0049
3,25.85,-80.1197,US1FLBW0047
3,25.85,-80.1197,US1FLMD0010
3,25.85,-80.1197,US1FLBW0046
3,25.85,-80.1197,USC00087254
3,25.85,-80.1197,USC00087020
3,25.85,-80.1197,US1FLBW0087
3,25.85,-80.1197,US1FLBW0059
3,25.85,-80.1197,USW00092805
3,25.85,-80.1197,US1FLMD0059
3,25.85,-80.1197,US1FLBW0007
3,25.85,-80.1197,USW00012826
3,25.85,-80.1197,USC00081858
4,30.0225,-84.3858,US1FLWK0007
4,30.0225,-84.3858,USC00086828
4,30.0225,-84.3858,US1FLWK0002
4,30.0225,-84.3858,US1FLWK0001
4,30.0225,-84.3858,US1FLWK0004
4,30.0225,-84.3858,USC00087950
4,30.0225,-84.3858,USC00087867
4,30.0225,-84.3858,USC00087869
4,30.0225,-84.3858,USR0000FSTM
4,30.0225,-84.3858,USC00081356
4,30.0225,-84.3858,US1FLFR0001
4,30.0225,-84.3858,USC00088290
4,30.0225,-84.3858,USR0000FSAN
4,30.0225,-84.3858,USC00088756
4,30.0225,-84.3858,USW00093805
4,30.0225,-84.3858,US1FLLN0033
4,30.0225,-84.3858,US1FLLN0004
4,30.0225,-84.3858,US1FLLN0002
4,30.0225,-84.3858,US1FLLN0028
4,30.0225,-84.3858,US1FLLN0005
4,30.0225,-84.3858,USC00088754
4,30.0225,-84.3858,US1FLLN0018
4,30.0225,-84.3858,US1FLLN0010
4,30.0225,-84.3858,US1FLLN0023
4,30.0225,-84.3858,US1FLLN0058
4,30.0225,-84.3858,US1FLLN0037
4,30.0225,-84.3858,US1FLLN0059
5,34.9772,-76.7713,US1NCPM0011
5,34.9772,-76.7713,US1NCPM0015
5,34.9772,-76.7713,US1NCCN0019
5,34.9772,-76.7713,US1NCCN0026
5,34.9772,-76.7713,US1NCCN0059
5,34.9772,-76.7713,US1NCPM0002
5,34.9772,-76.7713,USC00316452
5,34.9772,-76.7713,US1NCCN0035
5,34.9772,-76.7713,US1NCPM0003
5,34.9772,-76.7713,USW00013754
5,34.9772,-76.7713,US1NCPM0010
5,34.9772,-76.7713,USW00093776
5,34.9772,-76.7713,US1NCCN0023
5,34.9772,-76.7713,US1NCCR0002
5,34.9772,-76.7713,US1NCPM0020
5,34.9772,-76.7713,US1NCCN0001
5,34.9772,-76.7713,US1NCCR0023
5,34.9772,-76.7713,US1NCCN0020
5,34.9772,-76.7713,US1NCCN0012
5,34.9772,-76.7713,US1NCCR0090
5,34.9772,-76.7713,US1NCCN0002
5,34.9772,-76.7713,USC00310576
5,34.9772,-76.7713,US1NCPM0012
5,34.9772,-76.7713,US1NCCN0033
5,34.9772,-76.7713,USC00318370
5,34.9772,-76.7713,USC00312154
5,34.9772,-76.7713,US1NCCN0030
5,34.9772,-76.7713,US1NCCN0046
5,34.9772,-76.7713,US1NCCR0088
5,34.9772,-76.7713,US1NCCN0024
5,34.9772,-76.7713,US1NCCR0074
5,34.9772,-76.7713,US1NCCN0052
5,34.9772,-76.7713,US1NCCN0036
5,34.9772,-76.7713,US1NCCR0025
5,34.9772,-76.7713,USC00317170
5,34.9772,-76.7713,US1NCCN0018
5,34.9772,-76.7713,US1NCCR0009
5,34.9772,-76.7713,US1NCCR0001
5,34.9772,-76.7713,US1NCCN0064
5,34.9772,-76.7713,USR0000NCRN
5,34.9772,-76.7713,US1NCCN0004
5,34.9772,-76.7713,US1NCCN0034
5,34.9772,-76.7713,US1NCCR0057
5,34.9772,-76.7713,US1NCCN0065
5,34.9772,-76.7713,US1NCCN0003
5,34.9772,-76.7713,USC00316096
5,34.9772,-76.7713,US1NCCN0063
5,34.9772,-76.7713,US1NCCR0018
5,34.9772,-76.7713,US1NCCR0053
5,34.9772,-76.7713,US1NCCR0033
5,34.9772,-76.7713,US1NCCN0016
5,34.9772,-76.7713,US1NCCR0061
5,34.9772,-76.7713,US1NCCR0015
5,34.9772,-76.7713,US1NCCR0003
5,34.9772,-76.7713,US1NCCR0022
5,34.9772,-76.7713,US1NCCR0040
5,34.9772,-76.7713,US1NCCR0045
5,34.9772,-76.7713,USW00093719
5,34.9772,-76.7713,USC00315830
5,34.9772,-76.7713,US1NCCR0084
5,34.9772,-76.7713,US1NCCR0012
5,34.9772,-76.7713,US1NCCN0058
5,34.9772,-76.7713,USC00315573
5,34.9772,-76.7713,US1NCCR0016
5,34.9772,-76.7713,US1NCCR0070
5,34.9772,-76.7713,US1NCCR0029
5,34.9772,-76.7713,USW00093765
5,34.9772,-76.7713,US1NCCN0048
5,34.9772,-76.7713,USC00316676
5,34.9772,-76.7713,US1NCCN0008
5,34.9772,-76.7713,USC00314136
5,34.9772,-76.7713,USC00310356
5,34.9772,-76.7713,US1NCCR0073
5,34.9772,-76.7713,US1NCCR0043
5,34.9772,-76.7713,US1NCCN0051
5,34.9772,-76.7713,US1NCCR0075
5,34.9772,-76.7713,US1NCCR0008
5,34.9772,-76.7713,US1NCCN0067
5,34.9772,-76.7713,US1NCCN0005
5,34.9772,-76.7713,US1NCCN0009
5,34.9772,-76.7713,US1NCCR0064
5,34.9772,-76.7713,USC00310626
5,34.9772,-76.7713,US1NCCR0004
5,34.9772,-76.7713,USC00316103
5,34.9772,-76.7713,USR0000NNWB
5,34.9772,-76.7713,US1NCCN0022
5,34.9772,-76.7713,US1NCJN0001
5,34.9772,-76.7713,US1NCCR0072
5,34.9772,-76.7713,US1NCCR0094
5,34.9772,-76.7713,US1NCCR0065
5,34.9772,-76.7713,US1NCCN0061
5,34.9772,-76.7713,US1NCCN0066
5,34.9772,-76.7713,US1NCCR0020
5,34.9772,-76.7713,US1NCCR0028
5,34.9772,-76.7713,US1NCCR0042
5,34.9772,-76.7713,US1NCCR0031
5,34.9772,-76.7713,US1NCCN0044
5,34.9772,-76.7713,US1NCCR0030
5,34.9772,-76.7713,US1NCPM0021
5,34.9772,-76.7713,US1NCCR0035
5,34.9772,-76.7713,USW00093743
5,34.9772,-76.7713,US1NCCR0060
5,34.9772,-76.7713,US1NCCR0078
5,34.9772,-76.7713,USC00311606
5,34.9772,-76.7713,US1NCON0078
5,34.9772,-76.7713,USC00315077
5,34.9772,-76.7713,US1NCCR0049
5,34.9772,-76.7713,USC00310375
5,34.9772,-76.7713,US1NCON0004
5,34.9772,-76.7713,US1NCCN0031
5,34.9772,-76.7713,US1NCON0007
5,34.9772,-76.7713,US1NCON0076
5,34.9772,-76.7713,US1NCON0040
6,33.874,-78.48,US1NCBR0001
6,33.874,-78.48,US1NCBR0006
6,33.874,-78.48,US1NCBR0032
6,33.874,-78.48,US1NCBR0005
6,33.874,-78.48,USC00317813
6,33.874,-78.48,US1NCBR0028
6,33.874,-78.48,US1NCBR0029
6,33.874,-78.48,US1NCBR0036
6,33.874,-78.48,USC00317817
6,33.874,-78.48,US1SCHR0077
6,33.874,-78.48,US1SCHR0032
6,33.874,-78.48,USC00315116
6,33.874,-78.48,US1NCBR0069
6,33.874,-78.48,US1NCBR0009
6,33.874,-78.48,US1NCBR0004
6,33.874,-78.48,US1NCBR0064
6,33.874,-78.48,USW00093718
6,33.874,-78.48,US1NCBR0021
6,33.874,-78.48,US1NCBR0071
6,33.874,-78.48,US1NCBR0022
6,33.874,-78.48,USR0000NNAC
6,33.874,-78.48,US1NCBR0045
6,33.874,-78.48,US1SCHR0065
6,33.874,-78.48,US1NCBR0027
6,33.874,-78.48,US1SCHR0053
6,33.874,-78.48,US1NCBR0030
6,33.874,-78.48,US1NCBR0056
6,33.874,-78.48,US1NCBR0051
6,33.874,-78.48,US1NCBR0035
6,33.874,-78.48,US1NCBR0013
6,33.874,-78.48,USC00386153
6,33.874,-78.48,US1SCHR0078
6,33.874,-78.48,US1NCBR0007
6,33.874,-78.48,US1NCBR0026
6,33.874,-78.48,US1SCHR0064
6,33.874,-78.48,US1NCBR0031
6,33.874,-78.48,USC00385306
6,33.874,-78.48,USC00316304
6,33.874,-78.48,US1SCHR0018
6,33.874,-78.48,US1NCBR0061
6,33.874,-78.48,US1SCHR0019
6,33.874,-78.48,US1SCHR0020
6,33.874,-78.48,USC00386163
6,33.874,-78.48,US1NCBR0053
6,33.874,-78.48,US1SCHR0061
6,33.874,-78.48,US1NCBR0014
6,33.874,-78.48,US1NCCL0019
6,33.874,-78.48,US1NCCL0006
6,33.874,-78.48,US1NCCL0005
6,33.874,-78.48,US1SCHR0075
6,33.874,-78.48,US1NCCL0017
6,33.874,-78.48,USC00318113
6,33.874,-78.48,US1SCHR0033
6,33.874,-78.48,USC00319354
6,33.874,-78.48,US1NCBR0012
6,33.874,-78.48,USW00013717
6,33.874,-78.48,USC00318470
6,33.874,-78.48,US1NCCL0026
6,33.874,-78.48,US1SCHR0046
6,33.874,-78.48,USC00385305
6,33.874,-78.48,USC00310955
7,41.7855,-71.3829,US1RIPR0027
7,41.7855,-71.3829,US1RIPR0017
7,41.7855,-71.3829,US1RIPR0011
7,41.7855,-71.3829,USC00376712
7,41.7855,-71.3829,US1RIPR0007
7,41.7855,-71.3829,USC00376703
7,41.7855,-71.3829,USC00376710
7,41.7855,-71.3829,USC00376714
7,41.7855,-71.3829,US1RIPR0032
7,41.7855,-71.3829,US1RIPR0004
7,41.7855,-71.3829,US1RIPR0016
7,41.7855,-71.3829,USW00014765
7,41.7855,-71.3829,US1RIPR0024
7,41.7855,-71.3829,USC00375610
7,41.7855,-71.3829,USC00375882
7,41.7855,-71.3829,US1RIPR0006
7,41.7855,-71.3829,US1RIPR0013
7,41.7855,-71.3829,US1RIBR0001
7,41.7855,-71.3829,US1MABR0002
7,41.7855,-71.3829,USC00374750
7,41.7855,-71.3829,US1RIPR0008
7,41.7855,-71.3829,US1RIKN0002
7,41.7855,-71.3829,USC00371175
7,41.7855,-71.3829,US1MABR0013
7,41.7855,-71.3829,US1MABR0005
7,41.7855,-71.3829,USC00190270
7,41.7855,-71.3829,US1RIWS0004
7,41.7855,-71.3829,US1RIWS0007
7,41.7855,-71.3829,US1RIPR0033
7,41.7855,-71.3829,USC00373306
7,41.7855,-71.3829,US1MABR0011
7,41.7855,-71.3829,US1MABR0016
7,41.7855,-71.3829,USC00371874
7,41.7855,-71.3829,US1MABR0019
7,41.7855,-71.3829,US1MABR0008
7,41.7855,-71.3829,USC00197475
7,41.7855,-71.3829,US1RIPR0035
7,41.7855,-71.3829,US1RIPR0002
7,41.7855,-71.3829,US1RIPR0015
7,41.7855,-71.3829,USC00192642
7,41.7855,-71.3829,USW00014788
7,41.7855,-71.3829,USC00197293
7,41.7855,-71.3829,USC00377581
7,41.7855,-71.3829,US1RIKN0001
7,41.7855,-71.3829,USC00379423
7,41.7855,-71.3829,US1RIPR0014
7,41.7855,-71.3829,USC00375354
7,41.7855,-71.3829,US1RIPR0010
7,41.7855,-71.3829,US1MABR0009
7,41.7855,-71.3829,USC00198375
7,41.7855,-71.3829,USC00198376
7,41.7855,-71.3829,USC00198374
7,41.7855,-71.3829,USC00198368
7,41.7855,-71.3829,US1RINW0003
7,41.7855,-71.3829,US1RINW0009
7,41.7855,-71.3829,USC00198770
7,41.7855,-71.3829,USC00375210
7,41.7855,-71.3829,US1RINW0004
7,41.7855,-71.3829,USC00195984
7,41.7855,-71.3829,USW00014787
7,41.7855,-71.3829,USC00198367
7,41.7855,-71.3829,USC00376453
7,41.7855,-71.3829,US1RIWS0008
7,41.7855,-71.3829,USC00377567
7,41.7855,-71.3829,USC00375270
7,41.7855,-71.3829,USC00370576
7,41.7855,-71.3829,US1RIKN0008
7,41.7855,-71.3829,USC00370218
7,41.7855,-71.3829,USW00054777
7,41.7855,-71.3829,USC00375215
7,41.7855,-71.3829,US1RIPR0020
7,41.7855,-71.3829,US1MANF0008
7,41.7855,-71.3829,USC00375225
7,41.7855,-71.3829,USC00192997
7,41.7855,-71.3829,US1RIPR0012
7,41.7855,-71.3829,US1RINW0005
7,41.7855,-71.3829,USC00194449
7,41.7855,-71.3829,USC00375002
7,41.7855,-71.3829,USC00373260
7,41.7855,-71.3829,US1RIWS0019
7,41.7855,-71.3829,US1MANF0003
7,41.7855,-71.3829,USC00192913
7,41.7855,-71.3829,USC00190360
7,41.7855,-71.3829,USW00054796
7,41.7855,-71.3829,USC00374266
7,41.7855,-71.3829,USC00372826
7,41.7855,-71.3829,US1RINW0007
7,41.7855,-71.3829,US1RIWS0005
7,41.7855,-71.3829,USW00054797
7,41.7855,-71.3829,US1RINW0006
7,41.7855,-71.3829,USW00094726
7,41.7855,-71.3829,US1IDCT0001
7,41.7855,-71.3829,US1LACT0001
7,41.7855,-71.3829,US1MOCT0001
7,41.7855,-71.3829,US1MTCT0001
7,41.7855,-71.3829,USC00194667
7,41.7855,-71.3829,US1CTWN0004
7,41.7855,-71.3829,USC00196938
7,41.7855,-71.3829,US1RIWS0016
7,41.7855,-71.3829,USC00199316
7,41.7855,-71.3829,USC00195390
7,41.7855,-71.3829,US1CTWN0008
7,41.7855,-71.3829,US1RIWS0014
7,41.7855,-71.3829,USC00194295
7,41.7855,-71.3829,USC00195248
7,41.7855,-71.3829,US1RIWS0006
7,41.7855,-71.3829,US1CTWN0006
7,41.7855,-71.3829,USC00375110
7,41.7855,-71.3829,USC00378820
7,41.7855,-71.3829,USC00190840
7,41.7855,-71.3829,US1MANF0011
7,41.7855,-71.3829,USC00198760
7,41.7855,-71.3829,USC00198101
7,41.7855,-71.3829,USC00194711
7,41.7855,-71.3829,US1MABR0014
7,41.7855,-71.3829,USC00195246
7,41.7855,-71.3829,USC00198740
7,41.7855,-71.3829,US1MAWR0007
7,41.7855,-71.3829,USC00066650
7,41.7855,-71.3829,USC00190860
7,41.7855,-71.3829,USC00194760
7,41.7855,-71.3829,USC00198757
7,41.7855,-71.3829,US1MAPL0012
7,41.7855,-71.3829,US1RIWS0020
7,41.7855,-71.3829,USC00195524
7,41.7855,-71.3829,USC00373600
7,41.7855,-71.3829,USC00198755
7,41.7855,-71.3829,USC00195514
7,41.7855,-71.3829,US1RIWS0009
7,41.7855,-71.3829,USC00190862
7,41.7855,-71.3829,USC00190863
7,41.7855,-71.3829,USC00066131
7,41.7855,-71.3829,US1MAMD0042
7,41.7855,-71.3829,US1RIWS0001
7,41.7855,-71.3829,US1MAWR0001
7,41.7855,-71.3829,US1CTWN0002
7,41.7855,-71.3829,USC00193695
7,41.7855,-71.3829,USC00063857
7,41.7855,-71.3829,USC00069388
7,41.7855,-71.3829,USC00066645
7,41.7855,-71.3829,USC00196004
7,41.7855,-71.3829,USC00060918
7,41.7855,-71.3829,USC00379327
7,41.7855,-71.3829,USC00376450
7,41.7855,-71.3829,US1MANF0001
7,41.7855,-71.3829,US1MAPL0006
7,41.7855,-71.3829,USW00054704
7,41.7855,-71.3829,USC00066660
7,41.7855,-71.3829,USC00193304
8,30.3931,-88.9303,USC00220805
8,30.3931,-88.9303,USW00013820
8,30.3931,-88.9303,USC00220801
8,30.3931,-88.9303,US1MSHR0008
8,30.3931,-88.9303,USC00220792
8,30.3931,-88.9303,US1MSHR0020
8,30.3931,-88.9303,US1MSJC0007
8,30.3931,-88.9303,US1MSHR0005
8,30.3931,-88.9303,US1MSHR0003
8,30.3931,-88.9303,US1MSJC0015
8,30.3931,-88.9303,US1MSHR0013
8,30.3931,-88.9303,US1MSHR0002
8,30.3931,-88.9303,USC00226484
8,30.3931,-88.9303,USW00093874
8,30.3931,-88.9303,USW00013832
8,30.3931,-88.9303,US1MSJC0008
8,30.3931,-88.9303,US1MSHR0007
8,30.3931,-88.9303,US1MSJC0001
8,30.3931,-88.9303,US1MSJC0012
8,30.3931,-88.9303,US1MSJC0002
8,30.3931,-88.9303,USC00223671
8,30.3931,-88.9303,USC00223667
8,30.3931,-88.9303,US1MSHR0021
8,30.3931,-88.9303,US1MSHR0025
8,30.3931,-88.9303,USC00225165
8,30.3931,-88.9303,US1MSHR0027
8,30.3931,-88.9303,US1MSHR0034
8,30.3931,-88.9303,US1MSHR0023
8,30.3931,-88.9303,USR0000MSAN
8,30.3931,-88.9303,US1MSHR0010
8,30.3931,-88.9303,US1MSJC0022
8,30.3931,-88.9303,US1MSJC0016
8,30.3931,-88.9303,USC00229157
8,30.3931,-88.9303,USC00227840
8,30.3931,-88.9303,US1MSHR0019
8,30.3931,-88.9303,US1MSJC0013
8,30.3931,-88.9303,US1MSHR0015
8,30.3931,-88.9303,US1MSHR0006
8,30.3931,-88.9303,USC00225644
8,30.3931,-88.9303,US1MSHR0022
8,30.3931,-88.9303,USC00226719
8,30.3931,-88.9303,US1MSJC0010
8,30.3931,-88.9303,USC00161677
8,30.3931,-88.9303,USW00053858
8,30.3931,-88.9303,USC00220519
8,30.3931,-88.9303,US1MSHC0010
8,30.3931,-88.9303,USC00226054
8,30.3931,-88.9303,US1MSHC0008
8,30.3931,-88.9303,US1MSHC0007
8,30.3931,-88.9303,US1MSHC0005
8,30.3931,-88.9303,US1MSHC0002
8,30.3931,-88.9303,USC00226718
8,30.3931,-88.9303,USC00228352
8,30.3931,-88.9303,USC00229426
8,30.3931,-88.9303,US1MSHC0018
8,30.3931,-88.9303,US1MSHC0011
8,30.3931,-88.9303,USC00220160
8,30.3931,-88.9303,USC00226790
8,30.3931,-88.9303,US1MSST0004
8,30.3931,-88.9303,US1MSHC0009
9,27.7997,-97.3911,US1TXNU0015
9,27.7997,-97.3911,USC00412014
9,27.7997,-97.3911,US1TXNU0051
9,27.7997,-97.3911,US1TXNU0021
9,27.7997,-97.3911,US1TXNU0004
9,27.7997,-97.3911,US1TXNU0024
9,27.7997,-97.3911,US1TXNU0052
9,27.7997,-97.3911,US1TXNU0038
9,27.7997,-97.3911,US1TXNU0020
9,27.7997,-97.3911,USC00417195
9,27.7997,-97.3911,US1TXSP0018
9,27.7997,-97.3911,USC00412011
9,27.7997,-97.3911,US1TXSP0009
9,27.7997,-97.3911,USW00012946
9,27.7997,-97.3911,USW00012924
9,27.7997,-97.3911,US1TXNU0009
9,27.7997,-97.3911,US1TXNU0045
9,27.7997,-97.3911,US1TXNU0057
9,27.7997,-97.3911,US1TXNU0025
9,27.7997,-97.3911,US1TXNU0018
9,27.7997,-97.3911,US1TXSP0017
9,27.7997,-97.3911,US1TXNU0043
9,27.7997,-97.3911,US1TXNU0029
9,27.7997,-97.3911,USC00412013
9,27.7997,-97.3911,US1TXNU0040
9,27.7997,-97.3911,US1TXNU0031
9,27.7997,-97.3911,USW00012926
9,27.7997,-97.3911,US1TXNU0010
9,27.7997,-97.3911,US1TXSP0013
9,27.7997,-97.3911,USC00411073
9,27.7997,-97.3911,US1TXSP0010
9,27.7997,-97.3911,US1TXNU0056
9,27.7997,-97.3911,US1TXNU0019
9,27.7997,-97.3911,US1TXSP0019
9,27.7997,-97.3911,USC00411651
9,27.7997,-97.3911,USC00413210
9,27.7997,-97.3911,US1TXSP0012
9,27.7997,-97.3911,US1TXNU0061
9,27.7997,-97.3911,USC00417176
9,27.7997,-97.3911,US1TXSP0003
9,27.7997,-97.3911,US1TXNU0030
9,27.7997,-97.3911,US1TXNU0042
9,27.7997,-97.3911,USC00417677
9,27.7997,-97.3911,USC00418354
9,27.7997,-97.3911,US1TXNU0007
9,27.7997,-97.3911,USC00410302
9,27.7997,-97.3911,US1TXAR0008
9,27.7997,-97.3911,US1TXNU0011
9,27.7997,-97.3911,US1TXNU0049
9,27.7997,-97.3911,USC00417170
9,27.7997,-97.3911,USC00419559
9,27.7997,-97.3911,US1TXSP0006
9,27.7997,-97.3911,USC00412587
9,27.7997,-97.3911,USC00418231
9,27.7997,-97.3911,US1TXNU0017
9,27.7997,-97.3911,US1TXNU0033
9,27.7997,-97.3911,USC00416739
9,27.7997,-97.3911,USC00410511
9,27.7997,-97.3911,US1TXAR0007
9,27.7997,-97.3911,USC00417705
9,27.7997,-97.3911,USC00417704
9,27.7997,-97.3911,US1TXAR0005
9,27.7997,-97.3911,US1TXRF0003
